passenger_id,passenger_name,signup_date,total_rides,total_spent,rating
9262,Sahil Issac,6/23/2023,26,1904.86,4.18
9263,Mahika Sodhi,8/10/2022,83,1158.14,3.57
9264,Uthkarsh Varma,4/6/2023,25,1218.56,4.82
9265,Suhana Datta,7/10/2023,24,1004.57,3.48
9266,Yakshit Vala,12/10/2022,32,650.74,4.27
9267,Anaya Zachariah,10/2/2022,64,188.23,3.21
9268,Reyansh Deshpande,10/13/2022,54,376.38,3.59
9269,Kavya Seth,4/22/2023,52,437.76,3.51
9270,Rania Vala,12/22/2022,74,656.23,3.74
9271,Onkar Bhatia,2/26/2023,65,1160.66,3.45
9272,Amira Singhal,4/1/2023,37,224.9,3.75
9273,Indrajit Rajagopal,1/30/2023,99,336.46,4.28
9274,Jhanvi Joshi,6/2/2023,42,410.26,3.61
9275,Anahi Sarin,6/23/2023,83,1663.73,3.38
9276,Ranbir Soni,8/26/2022,68,589.78,3.05
9277,Anya Garg,4/16/2023,61,359.6,4.66
9278,Zain Bhagat,11/12/2022,90,1842.7,4.55
9279,Shalv Hayer,7/2/2023,19,1895.02,4.68
9280,Gokul Kala,9/5/2022,77,279.95,4.15
9281,Bhavin Gulati,4/13/2023,14,963.73,3.34
9282,Yashvi Ghosh,9/15/2022,80,1317.61,3.71
9283,Alisha De,4/15/2023,86,1557.99,3.67
9284,Seher Gandhi,10/15/2022,45,643.68,3.27
9285,Amira Chakrabarti,8/20/2022,43,843.6,4.08
9286,Samiha Ray,2/28/2023,67,869.61,4.87
9287,Amira Chokshi,9/1/2022,88,382.25,3.84
9288,Riya Thakkar,4/28/2023,30,1795.25,3.58
9289,Pari Varma,10/6/2022,47,492.49,4.12
9290,Jayesh Buch,2/4/2023,23,731.11,3.35
9291,Ritvik Kumer,9/26/2022,23,760.99,4.4
9292,Ivan Tak,2/18/2023,95,1888.01,3.6
9293,Nayantara Basak,12/26/2022,90,871.4,4.26
9294,Ehsaan Kothari,1/8/2023,85,1932.8,3.25
9295,Samar Jayaraman,1/16/2023,29,962.6,4.88
9296,Arhaan Basak,11/5/2022,87,1810.23,4.54
9297,Priyansh Ratti,8/20/2022,92,1380.43,4.01
9298,Mishti Singhal,5/29/2023,22,1396.68,3.89
9299,Samaira Dutt,1/7/2023,97,617.64,3.73
9300,Bhavin Keer,5/5/2023,56,370.54,3.18
9301,Dishani Sen,10/24/2022,74,1442.27,3.13
9302,Jayant Vala,8/31/2022,32,519.01,4.22
9303,Parinaaz Magar,9/12/2022,99,675.18,4.82
9304,Nakul Comar,12/13/2022,10,1848.54,3.31
9305,Indranil Bhagat,4/30/2023,14,1078.51,4.01
9306,Heer Srivastava,5/20/2023,54,1098.43,3.81
9307,Sumer Kari,4/21/2023,11,970.59,4.46
9308,Nirvaan Ram,1/7/2023,14,1117.05,3.91
9309,Ira Sachdeva,8/20/2022,26,740.99,3.05
9310,Misha Choudhry,5/27/2023,85,814.15,4.15
9311,Kabir Kara,6/13/2023,100,115.04,3.97
9312,Yasmin Gandhi,6/11/2023,94,1389.31,3.06
9313,Armaan Dave,6/13/2023,30,1285.98,4.5
9314,Nirvi Bumb,12/18/2022,33,629.14,4.43
9315,Urvi Deo,5/10/2023,99,625.65,3.34
9316,Mamooty Aurora,12/5/2022,26,1460.87,4.93
9317,Neelofar Rege,2/27/2023,61,1560.21,4.15
9318,Veer Kala,2/15/2023,65,389.87,3.84
9319,Devansh Yohannan,1/31/2023,94,1653.52,3.5
9320,Vardaniya Goel,7/2/2023,87,317.77,3.61
9321,Darshit Talwar,12/12/2022,57,619.21,3.17
9322,Kavya Buch,5/7/2023,43,1739.21,3.93
9323,Manikya Apte,10/9/2022,25,1076.62,4.22
9324,Nishith Boase,3/22/2023,92,1819.49,3.83
9325,Amani Shere,10/8/2022,31,1689.79,4.94
9326,Neysa Gaba,9/22/2022,49,1403.56,4.19
9327,Mahika Raval,2/12/2023,67,770.19,3.99
9328,Seher Sharma,10/4/2022,56,702.42,3.82
9329,Vardaniya Golla,6/14/2023,42,778.14,4.94
9330,Arnav Konda,9/25/2022,43,1502.97,4.4
9331,Zeeshan Ganesan,5/23/2023,27,1291.28,3.81
9332,Kashvi Kurian,3/12/2023,52,1338.72,3.4
9333,Kabir Balan,11/21/2022,15,609.15,3.25
9334,Lakshit Saraf,6/17/2023,57,1897.15,3.05
9335,Riya Jain,11/12/2022,59,1097.93,4.15
9336,Kabir Dyal,9/7/2022,68,538.73,3.12
9337,Indrajit Banik,7/4/2023,27,919.99,3.47
9338,Kanav Dhingra,2/27/2023,71,1239.66,4.6
9339,Anya Shenoy,9/22/2022,71,885.25,4.09
9340,Gokul Buch,12/7/2022,48,752.56,3.05
9341,Ranbir Dhawan,5/30/2023,71,1075.11,3.92
9342,Faiyaz Bakshi,5/15/2023,67,1351.51,4.01
9343,Kimaya Ghose,4/24/2023,100,1043.54,3.31
9344,Samar Dhillon,6/22/2023,42,1034.56,4.21
9345,Vritika Venkatesh,11/17/2022,23,1945.98,4.73
9346,Jayan Bahl,5/19/2023,30,1542.13,3.71
9347,Eva Bhavsar,10/4/2022,83,1772.41,4.93
9348,Gokul Goel,12/29/2022,78,1787.49,4.67
9349,Miraya Srivastava,11/10/2022,10,1784.2,3.14
9350,Chirag Tank,1/30/2023,67,982.23,3.65
9351,Divit Sandal,5/22/2023,88,1686.87,4.81
9352,Saanvi Comar,6/23/2023,87,1075.53,4.49
9353,Keya Jayaraman,3/4/2023,94,1470.49,3.48
9354,Urvi Bakshi,11/24/2022,32,1315.04,3.01
9355,Priyansh Gaba,5/24/2023,91,963.11,3.04
9356,Mishti Thaman,3/20/2023,97,327.57,4.42
9357,Armaan Suresh,1/15/2023,36,1780.48,4.07
9358,Ehsaan Deol,9/20/2022,69,1772.54,3.62
9359,Nitara Kala,1/19/2023,96,274.76,3.87
9360,Mishti Kant,5/16/2023,20,1753.91,3.52
9361,Eva Wason,5/26/2023,50,218.61,4.55
9362,Eshani Ghose,9/7/2022,51,1184.5,3.64
9363,Jhanvi Karpe,3/18/2023,12,695.85,3.7
9364,Chirag Rattan,6/23/2023,96,760.92,4.95
9365,Shanaya Balakrishnan,10/7/2022,67,388.98,3.25
9366,Hansh Srinivas,8/23/2022,12,1912.31,4.67
9367,Urvi De,10/20/2022,58,1574.76,4.58
9368,Anaya Yogi,5/2/2023,26,450.29,4.86
9369,Shlok Lall,9/29/2022,10,594.62,3.22
9370,Samiha Lata,4/19/2023,83,1114.71,4.73
9371,Nishith Rao,10/21/2022,52,1035.86,4.42
9372,Sana Chakraborty,5/9/2023,20,761.92,3.01
9373,Mishti Sami,3/21/2023,88,1390.46,3.21
9374,Devansh Dyal,3/6/2023,27,1732.01,3.05
9375,Armaan Deshpande,8/21/2022,28,460.66,4.41
9376,Yuvaan Wali,1/7/2023,65,1364.83,3.51
9377,Ranbir Ganesh,12/28/2022,83,387.01,3.54
9378,Kabir De,5/21/2023,33,1758.11,3.51
9379,Shlok Dayal,4/23/2023,61,105.3,3.48
9380,Vanya Kurian,8/11/2022,90,1100.67,3.51
9381,Mamooty Das,4/8/2023,61,683.07,4.03
9382,Yuvaan Vala,7/3/2023,70,1883.59,3.59
9383,Pihu Doshi,3/13/2023,41,1282.16,3.54
9384,Yasmin Zachariah,12/20/2022,76,1666.35,3.07
9385,Aarush Chaudry,9/11/2022,41,1164.86,4.22
9386,Ahana  Bhagat,3/8/2023,99,1492.05,3.66
9387,Anahi Sha,2/8/2023,98,1597.28,4.64
9388,Kavya Barman,9/11/2022,80,671.68,4.65
9389,Tarini Dayal,8/29/2022,95,236.18,3.69
9390,Alia Sahni,2/15/2023,23,1400.16,3.8
9391,Chirag Kaur,3/7/2023,25,206.29,3.55
9392,Chirag Mannan,2/13/2023,96,722.79,4.38
9393,Priyansh Gandhi,1/10/2023,19,1270.68,3.72
9394,Kismat Koshy,5/18/2023,18,692.46,3.3
9395,Onkar Gulati,1/29/2023,89,155.24,4.11
9396,Jayant Rout,8/27/2022,85,637.83,4.12
9397,Myra Arora,5/6/2023,42,495.08,4.3
9398,Anahi Badal,2/10/2023,96,1122.23,4.81
9399,Nayantara Chander,11/6/2022,43,899.88,4.52
9400,Manikya Soman,8/20/2022,45,1774.78,3.73
9401,Shalv Halder,9/14/2022,40,942.97,4.32
9402,Nitara Solanki,1/3/2023,100,1959.42,3.42
9403,Divyansh Kar,4/5/2023,89,1070.71,4.99
9404,Mohanlal Talwar,8/12/2022,87,1910.72,3.04
9405,Dhruv Dewan,6/29/2023,33,1576.6,3.23
9406,Kiara Sachdeva,5/14/2023,78,990.7,4.9
9407,Jayesh Devi,5/6/2023,19,958.21,3.1
9408,Uthkarsh Ahluwalia,4/4/2023,62,1400.05,4.99
9409,Misha Doshi,5/19/2023,96,1990.22,4.2
9410,Ehsaan Chaudhari,10/13/2022,35,780.88,3.48
9411,Raghav Shukla,4/5/2023,30,1400.98,4.81
9412,Suhana Brahmbhatt,9/30/2022,68,598.29,3.13
9413,Aniruddh Singh,6/14/2023,81,1681.02,4.59
9414,Jayant D’Alia,10/1/2022,86,1999.62,3.54
9415,Kashvi Suri,3/7/2023,69,733.56,3.87
9416,Gokul Kaul,5/29/2023,96,1991.68,3.9
9417,Samar Varma,2/28/2023,42,1828.29,4.3
9418,Umang Sengupta,10/23/2022,96,1564.8,4.67
9419,Uthkarsh Kannan,9/9/2022,27,435.23,3.36
9420,Purab Verma,3/11/2023,85,368.24,4.97
9421,Suhana Chatterjee,4/8/2023,97,1103.47,3.01
9422,Inaaya  Barad,4/17/2023,90,1618.17,4.93
9423,Hiran Bhattacharyya,10/9/2022,65,1014.06,3.2
9424,Yuvaan Bhakta,5/20/2023,25,1832.95,4.16
9425,Alisha Apte,6/1/2023,42,1692.15,4.55
9426,Nayantara Konda,11/11/2022,23,234.75,3.88
9427,Farhan Joshi,1/20/2023,83,446.11,4.75
9428,Mehul Rao,3/20/2023,81,1845.88,3.79
9429,Ryan Goswami,4/23/2023,38,1566.74,3.11
9430,Vritika Sur,1/10/2023,35,1758.68,4.33
9431,Riaan Sharma,1/3/2023,92,166.71,3.2
9432,Lavanya Hora,9/28/2022,93,1525.44,3.93
9433,Kaira Rajagopalan,5/27/2023,41,337.91,4.16
9434,Yuvaan Virk,4/2/2023,66,1412.8,3.07
9435,Onkar Dara,8/26/2022,28,555.65,4.83
9436,Hazel Shan,5/6/2023,26,1740.84,3.35
9437,Anahita Chakrabarti,3/29/2023,35,680.04,4.5
9438,Aaina Yogi,12/23/2022,87,1488.05,4.66
9439,Mehul Ram,2/26/2023,50,211.44,3.98
9440,Eshani Kata,12/5/2022,93,1541.39,4.83
9441,Rohan Das,12/27/2022,93,1008.93,4.18
9442,Dharmajan Tailor,4/26/2023,73,1234.73,4.78
9443,Tushar Anand,2/14/2023,43,1309.49,3.82
9444,Lakshay Divan,1/18/2023,40,1817.17,4.78
9445,Misha Subramanian,9/23/2022,65,1800.59,4.38
9446,Vihaan Dhillon,5/15/2023,67,1016.92,3.94
9447,Mannat Khanna,3/10/2023,74,951.53,3.03
9448,Indranil Chaudhary,2/25/2023,44,1443.53,4.89
9449,Yuvaan Tailor,10/15/2022,16,292.92,4.11
9450,Hiran Hora,8/21/2022,75,815.45,3.21
9451,Hazel Vasa,12/21/2022,27,1581.23,3.32
9452,Tara Chatterjee,9/29/2022,71,1999.23,4.09
9453,Jhanvi Soni,5/12/2023,33,453.63,3.91
9454,Amira Rao,11/26/2022,51,1914.81,3.16
9455,Fateh Randhawa,9/16/2022,24,558.64,4.62
9456,Jayesh Shah,8/23/2022,100,1810.79,3.35
9457,Onkar Garg,4/30/2023,61,554.44,4.78
9458,Romil Aurora,12/4/2022,15,1330.86,4.72
9459,Mishti Kothari,2/7/2023,41,947.59,4.47
9460,Aarush Ravel,11/22/2022,44,160.28,4.21
9461,Divit Ravel,1/22/2023,10,1875.99,4.68
9462,Shanaya Bath,5/16/2023,90,1662.14,4.08
9463,Amani Wason,11/15/2022,30,1888.94,4.27
9464,Mahika Bose,7/1/2023,47,141.41,4.73
9465,Ranbir Andra,3/24/2023,44,239.06,4.53
9466,Mohanlal Ghose,2/16/2023,34,1281.08,3.58
9467,Anay Kurian,12/28/2022,31,896.39,3.41
9468,Saksham Saraf,11/27/2022,98,1304.43,3.6
9469,Adah Venkataraman,10/11/2022,27,898.19,3.13
9470,Farhan Kurian,4/28/2023,56,250,4.43
9471,Hiran Jani,1/21/2023,39,310.54,3.86
9472,Stuvan Mandal,3/19/2023,10,636.94,4.44
9473,Kimaya Raval,4/20/2023,27,161.01,3.93
9474,Nayantara Issac,6/8/2023,43,1212.28,3.43
9475,Rohan Bahri,11/14/2022,94,564.22,3
9476,Gatik Chad,3/21/2023,86,578.88,3.87
9477,Dishani Reddy,8/14/2022,20,1911.99,3.23
9478,Saira Halder,5/3/2023,78,180.72,3.41
9479,Samarth Dhaliwal,1/23/2023,51,1609.49,3.18
9480,Elakshi Shukla,1/5/2023,39,1075.08,4.79
9481,Navya Bera,6/27/2023,96,1989.29,4.43
9482,Kashvi Bala,7/3/2023,90,301.49,3.44
9483,Bhamini Devi,3/19/2023,70,1250.24,4.87
9484,Tushar Agrawal,3/20/2023,58,104.46,4.5
9485,Hiran Subramaniam,1/10/2023,77,1830.94,4.16
9486,Vidur Kannan,12/9/2022,39,1002.23,3.28
9487,Umang Ray,10/12/2022,12,1421.35,3.37
9488,Ayesha Bala,6/16/2023,98,1268.3,3.97
9489,Divyansh Sharma,1/30/2023,15,188.49,3.45
9490,Mohanlal Shroff,10/17/2022,58,408.47,3.25
9491,Nehmat Bassi,11/21/2022,60,1785.57,3.27
9492,Saanvi Suri,1/1/2023,40,1330.04,3.25
9493,Saksham Mall,2/19/2023,78,1917.01,4.59
9494,Ayesha Guha,9/4/2022,91,1021.6,3.32
9495,Aarush Lad,5/15/2023,49,374.18,4.99
9496,Gokul Rau,12/20/2022,18,1969.93,3.27
9497,Adira Bhagat,5/18/2023,97,1833.81,3.85
9498,Elakshi Bains,7/10/2023,10,1343.27,4.5
9499,Anvi Bhat,4/11/2023,22,932.06,3.05
9500,Myra Bail,1/5/2023,46,829.14,4.78
9501,Pranay Swaminathan,4/12/2023,19,1771.07,4.65
9502,Jayan Dash,5/30/2023,82,1823.17,4.79
9503,Abram Bal,2/23/2023,26,358.11,3.24
9504,Adah Raj,11/5/2022,50,1068.13,4.8
9505,Kabir Srinivasan,9/26/2022,41,1272.6,3.72
9506,Rhea Bakshi,3/30/2023,21,726.66,3.68
9507,Urvi Ganguly,7/11/2023,46,1894.96,4.62
9508,Vedika Bora,2/20/2023,20,849.78,4.36
9509,Ira Bhat,6/18/2023,27,1518.34,4.67
9510,Veer Halder,2/19/2023,97,1562.46,4.33
9511,Gokul Sethi,8/25/2022,67,267.21,3.8
9512,Sana Johal,7/4/2023,41,509.48,3.24
9513,Zeeshan Rama,9/30/2022,12,1357.31,3.55
9514,Rohan Jaggi,12/20/2022,92,674.13,3.12
9515,Raghav Agarwal,5/4/2023,30,815.01,4.21
9516,Pranay Behl,9/25/2022,26,1490.89,3.84
9517,Divij Dhaliwal,12/10/2022,91,947.68,4.4
9518,Zeeshan Garde,6/4/2023,62,948.28,3.44
9519,Zoya Barman,2/26/2023,67,610.43,3.74
9520,Shlok Dutt,8/13/2022,37,937,3.19
9521,Piya Singh,6/15/2023,25,361.91,4.06
9522,Divij Sethi,4/18/2023,31,1368.21,4.34
9523,Vivaan Shere,9/14/2022,51,508.01,3.68
9524,Manikya Bali,5/5/2023,65,1800.36,4.47
9525,Advik Sami,5/16/2023,50,924.74,3.91
9526,Ritvik Chand,6/7/2023,21,518.75,3.16
9527,Hiran Bhandari,10/29/2022,13,354.28,3.41
9528,Devansh Mannan,2/11/2023,23,1789.66,3.55
9529,Riya Handa,10/23/2022,87,1779.5,4.91
9530,Divit Karan,9/2/2022,55,1287.98,3.72
9531,Saira Sastry,10/28/2022,46,694.34,4.04
9532,Kiara Kala,5/5/2023,85,513.98,3.96
9533,Stuvan Bhatti,10/9/2022,36,620.44,3.1
9534,Romil Hari,1/16/2023,43,1773.98,4.36
9535,Aarav Kade,11/16/2022,87,179.5,4.23
9536,Riaan Kashyap,1/3/2023,53,1938.16,4.47
9537,Riaan Jha,4/20/2023,33,770.9,3.61
9538,Azad Lanka,2/26/2023,10,854.37,4.19
9539,Yakshit Kothari,9/1/2022,48,1751.17,3.18
9540,Ela Garg,4/24/2023,19,1070.24,3.04
9541,Neysa Sankaran,12/19/2022,31,968.34,3.6
9542,Adah Bail,4/16/2023,47,1420.63,4.87
9543,Jhanvi Gandhi,6/20/2023,35,791.78,4.91
9544,Vedika Ranganathan,3/21/2023,37,1537.63,4.1
9545,Shaan Chauhan,6/7/2023,88,163.27,4.57
9546,Dhanuk Varghese,6/9/2023,51,1613.84,4.67
9547,Hiran Basak,12/26/2022,99,1273.89,4.96
9548,Rohan Bhatt,10/19/2022,47,743.1,4.96
9549,Nirvaan Ahuja,5/30/2023,88,235.12,3.4
9550,Hunar Gupta,2/18/2023,30,1877.34,4.93
9551,Arnav Sur,10/26/2022,77,471.04,4.09
9552,Eshani Kade,4/6/2023,92,732.08,3.13
9553,Zara Bahl,9/15/2022,78,910.88,3.81
9554,Vaibhav Chowdhury,5/28/2023,71,749.7,3.56
9555,Drishya Issac,12/31/2022,19,1000.16,3.21
9556,Anahita Khatri,9/10/2022,42,314.52,4.38
9557,Darshit Loke,12/28/2022,20,427.04,4.21
9558,Anya Randhawa,5/16/2023,31,1248.6,4.55
9559,Vardaniya Saha,3/6/2023,43,130.58,3.84
9560,Dharmajan Ramesh,2/11/2023,49,1736.96,4.98
9561,Vardaniya Sarna,4/16/2023,90,1650.97,3.67
9562,Tiya Keer,5/26/2023,78,1475.43,4.81
9563,Hunar Kala,10/27/2022,16,1263.78,3.94
9564,Umang Setty,3/10/2023,95,1150.05,3
9565,Ahana  Thakur,1/15/2023,43,419.7,4.46
9566,Nirvaan Tella,10/17/2022,65,385.73,3.58
9567,Bhavin Bhagat,2/24/2023,97,1534.94,3.69
9568,Hunar Lata,2/24/2023,60,106.64,4.57
9569,Reyansh Barad,1/5/2023,19,1875.46,3.48
9570,Sumer Bora,4/17/2023,55,289.29,3.82
9571,Krish Varkey,11/6/2022,62,375.09,3.77
9572,Indrans Shroff,8/13/2022,28,1279.6,3.35
9573,Nehmat Walia,6/17/2023,80,781.02,3.24
9574,Umang Srinivas,10/6/2022,34,369.57,4.32
9575,Anya Bhakta,3/23/2023,61,1468.57,4.12
9576,Aarav Srinivasan,5/16/2023,17,1357.7,3.13
9577,Adah Mallick,6/22/2023,56,1524.9,4.35
9578,Vanya Krish,2/1/2023,63,1122.98,4.86
9579,Aniruddh Golla,12/24/2022,63,144.57,3.95
9580,Bhamini Suri,11/2/2022,18,990.33,3.41
9581,Faiyaz Zacharia,6/21/2023,79,1277.7,4.31
9582,Ela Gara,5/20/2023,74,183.63,3.41
9583,Shayak Desai,10/6/2022,88,1490.88,3.07
9584,Adira Kumar,3/16/2023,55,1980.81,4.15
9585,Bhavin Gaba,12/1/2022,96,1335.35,4.07
9586,Aayush Dubey,11/6/2022,93,507.22,3.44
9587,Piya Khare,12/24/2022,69,1392.16,3.95
9588,Yasmin Kapur,4/15/2023,19,1974.46,3.66
9589,Nitya Rattan,10/4/2022,29,623.98,4.93
9590,Riaan Venkatesh,11/16/2022,42,594,4.84
9591,Zoya Karan,8/22/2022,96,718.4,4.18
9592,Samarth Hayer,4/29/2023,21,762.36,4.11
9593,Hansh Bhakta,11/29/2022,87,1234.03,4.17
9594,Biju Amble,1/1/2023,94,369.51,4.23
9595,Indrans Sinha,12/18/2022,46,721.5,3.67
9596,Hansh Grover,2/7/2023,95,287.7,4.49
9597,Fateh Bala,10/2/2022,62,954.91,4.03
9598,Riaan Swamy,2/5/2023,23,1742.65,4.13
9599,Shanaya Sekhon,5/2/2023,68,1865.67,3.89
9600,Amani Dyal,1/24/2023,76,597.88,4.42
9601,Emir Manne,1/14/2023,65,1650.84,3.44
9602,Fateh Chanda,12/25/2022,26,1797.3,3.09
9603,Yasmin Dugal,2/7/2023,81,1415.7,4.18
9604,Aarna Jhaveri,8/24/2022,49,1868.36,3.89
9605,Hrishita Dhingra,7/3/2023,72,1330.11,4.69
9606,Dhruv Bawa,10/14/2022,28,1760.6,3.24
9607,Neelofar Dora,12/30/2022,26,230.54,3.78
9608,Azad Barad,6/19/2023,19,1137.54,3.93
9609,Anvi Jain,6/18/2023,91,850.38,3.57
9610,Sahil Srinivasan,12/12/2022,93,204.68,4.26
9611,Vivaan Bedi,12/6/2022,82,340.8,4.6
9612,Romil Thaman,6/8/2023,11,1157.46,3.88
9613,Advika Acharya,8/15/2022,13,523.51,3.85
9614,Ahana  Soman,8/14/2022,46,571.66,4.94
9615,Zara Malhotra,6/4/2023,97,1103.57,4.86
9616,Neelofar Hayre,4/27/2023,98,400.03,4.08
9617,Zoya Tata,12/25/2022,62,116.94,4.64
9618,Sara Hari,10/10/2022,79,605.7,3.32
9619,Divit Chawla,5/21/2023,83,387.79,4.98
9620,Nehmat Warrior,5/31/2023,90,408.23,3.47
9621,Anika Dash,4/26/2023,92,274.8,4.5
9622,Stuvan Sant,12/13/2022,93,1888.22,4.59
9623,Hazel Wable,12/27/2022,14,1953.66,3.21
9624,Jhanvi Trivedi,10/22/2022,67,1887.11,3.57
9625,Riya Chawla,8/13/2022,57,569.67,3.93
9626,Misha Samra,1/8/2023,47,322.28,4.29
9627,Vidur Gara,9/4/2022,74,837.9,3.67
9628,Ishaan Hari,3/20/2023,82,956.23,4.44
9629,Madhup Sachdeva,3/4/2023,100,1798.71,3.89
9630,Zain Boase,10/21/2022,93,861.49,3.46
9631,Faiyaz Bal,10/25/2022,10,681.27,4.88
9632,Prisha Ramachandran,11/25/2022,89,209.55,3.44
9633,Ishaan Thaman,9/20/2022,27,1333.39,3.32
9634,Ishaan Maharaj,8/25/2022,71,1295.93,4.32
9635,Hiran Setty,1/12/2023,74,1925.39,3.91
9636,Mehul Kapur,12/9/2022,48,1234.77,4.36
9637,Neelofar Rajagopal,11/24/2022,61,1168.09,3.56
9638,Taran Ram,10/28/2022,96,1802.74,4.68
9639,Aradhya Badami,11/4/2022,43,1631.55,3.57
9640,Mamooty Singh,10/3/2022,20,579.41,3.57
9641,Elakshi Sant,7/6/2023,13,748.69,4.16
9642,Ojas Bhakta,2/9/2023,52,966.4,3.15
9643,Devansh Swaminathan,7/7/2023,79,1934.57,4.65
9644,Shlok Yohannan,3/2/2023,99,726.2,3.79
9645,Vidur Doshi,2/9/2023,35,199.99,4.31
9646,Jivika Sangha,4/2/2023,57,1454.79,4.67
9647,Vritika Sarraf,9/14/2022,66,1301.08,3.4
9648,Mamooty Shroff,9/2/2022,85,865.62,3.05
9649,Hiran Wable,9/18/2022,65,618.96,4.78
9650,Sana Sarin,6/12/2023,11,1791.36,4.99
9651,Prerak Shan,9/4/2022,61,1613.53,4.81
9652,Anay Saha,12/9/2022,18,457.02,3.15
9653,Shamik Anne,8/27/2022,93,474.34,3.14
9654,Kartik Saxena,2/4/2023,98,127.93,4.72
9655,Kismat Srivastava,5/16/2023,29,1515.14,4.48
9656,Arnav Lata,2/2/2023,27,1132.6,3.89
9657,Zaina Dayal,6/2/2023,74,153.3,3.29
9658,Prerak Krishnamurthy,1/10/2023,57,640.15,4.39
9659,Nirvaan Sehgal,4/29/2023,41,612.79,4.31
9660,Lakshay Dhingra,6/15/2023,47,540.05,3.32
9661,Tiya Uppal,12/28/2022,80,514.57,3.53
9662,Damini Shukla,2/7/2023,33,343.38,3.5
9663,Alisha Badal,6/29/2023,37,572.04,4.17
9664,Tanya Sampath,3/4/2023,39,1124.41,4.79
9665,Kashvi Kalita,12/23/2022,38,638.66,3.04
9666,Fateh Krish,4/12/2023,15,1594.98,3.06
9667,Devansh Bassi,2/25/2023,76,447.36,3.86
9668,Ehsaan Khanna,9/10/2022,76,1706.76,3.85
9669,Rhea Din,3/28/2023,23,1317.94,4.48
9670,Diya Dash,12/4/2022,97,1607.7,4.81
9671,Prisha Deol,8/14/2022,80,807.09,4.24
9672,Nitara Mangat,12/19/2022,53,863.28,3.61
9673,Mohanlal Bail,12/13/2022,75,998.93,3.8
9674,Emir Tara,2/12/2023,94,1180.21,4.84
9675,Aaina Gopal,5/22/2023,11,178.24,4.05
9676,Abram Kibe,8/13/2022,28,1830.66,4.73
9677,Lakshit Bakshi,12/26/2022,93,1862.46,4.48
9678,Mishti Banik,2/19/2023,76,1825.4,3.52
9679,Umang Walia,6/18/2023,45,452.7,3.79
9680,Aniruddh Kapur,4/18/2023,17,166.71,4.17
9681,Vanya Seshadri,12/16/2022,12,1418.92,4.39
9682,Prisha Bassi,5/5/2023,82,1822.13,4.82
9683,Aarush Ratta,8/20/2022,13,1944.97,3.42
9684,Samiha Madan,9/18/2022,50,126.17,3.36
9685,Priyansh Kannan,2/27/2023,30,1221.66,3.93
9686,Raghav Chaudry,11/26/2022,91,668.59,4.56
9687,Shalv Chaudhary,9/30/2022,95,496.12,3.41
9688,Piya Dhar,10/12/2022,71,1925.67,4.44
9689,Vivaan Divan,8/10/2022,25,1067.95,3.86
9690,Gokul Sawhney,2/19/2023,44,923.82,4.53
9691,Shalv Majumdar,2/23/2023,91,1686.43,3.13
9692,Saanvi Kashyap,12/8/2022,47,1010.57,3.24
9693,Uthkarsh Lad,10/3/2022,72,1026.99,4.65
9694,Shray Kakar,3/4/2023,60,880.57,3.48
9695,Tiya Balay,3/16/2023,69,1801.59,4.21
9696,Divij Yogi,2/17/2023,85,102.37,4.89
9697,Hazel Walla,10/29/2022,77,929.88,3.93
9698,Indranil Chander,5/18/2023,65,1379.2,4.2
9699,Pari Dhingra,1/6/2023,28,326.96,3.84
9700,Kiara Kakar,5/20/2023,66,1675.57,3.8
9701,Sara Sachar,4/1/2023,19,1729.67,3.81
9702,Divij Kalita,2/4/2023,46,1115.9,3.18
9703,Taimur Borde,2/13/2023,10,1203.73,4.14
9704,Ivan Zacharia,6/7/2023,60,972.88,3.42
9705,Sana Agarwal,6/23/2023,59,1047.56,3.09
9706,Drishya Issac,4/29/2023,27,1643.62,3.88
9707,Eva Ramesh,6/14/2023,81,997.85,4.9
9708,Lakshay Talwar,8/11/2022,16,940.34,4.38
9709,Ryan Goda,1/27/2023,48,1212.8,3.72
9710,Tanya Bora,10/8/2022,37,1279.42,4.97
9711,Mannat Bawa,10/23/2022,30,489.03,3.14
9712,Lakshay Maharaj,6/21/2023,22,1385.49,4.53
9713,Reyansh Thaker,5/16/2023,58,900.1,4.08
9714,Zoya Dass,5/9/2023,32,422.83,4.13
9715,Navya Kata,3/19/2023,64,1259.58,4.74
9716,Miraan Chaudhry,9/5/2022,20,895.94,3.28
9717,Baiju Chatterjee,7/5/2023,47,172.32,4.62
9718,Vivaan Din,7/9/2023,67,955.52,4.6
9719,Charvi Das,1/13/2023,19,1654.29,3.96
9720,Adira Hari,1/30/2023,73,1302.32,4.44
9721,Parinaaz Raj,1/2/2023,68,1593.37,4.55
9722,Hansh Gopal,1/30/2023,98,1130.17,4.62
9723,Hrishita Gole,2/8/2023,43,1147.29,3.56
9724,Mohanlal Sundaram,10/1/2022,87,485.55,4.23
9725,Dhanush Bali,10/31/2022,40,1578.83,3.65
9726,Tejas Tank,2/26/2023,60,1071.96,4.19
9727,Indranil Ahluwalia,1/28/2023,12,1653.52,3.35
9728,Pari Grover,6/22/2023,39,1413.88,4.45
9729,Kimaya Bhardwaj,9/5/2022,43,1620.72,4.35
9730,Shalv Jhaveri,9/15/2022,98,1284.29,4.13
9731,Purab Raju,4/10/2023,34,1515.54,3.81
9732,Misha Mammen,3/7/2023,36,865.65,3.68
9733,Darshit Varghese,10/2/2022,71,942.72,3.72
